Month,AustralianPort,ForeignPort,Country,PaxIn,FreightIn,MailIn,PaxOut,FreightOut,MailOut,TotalPax,TotalFreight,TotalMail,Year,"<< This year is based on the month selected in cell E2 in sheet ""Totals"" - it is only a calendar year if the month in sheet ""Totals"" is set to December",,,,,,,,,,,,,,,,,,,,,,, 
Sep-09,Sydney,Dallas,USA,..,97.5,0.0,..,..,..,..,97.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Denpasar,Indonesia,"9,011",305.7,16.5,"9,141",19.3,0.2,"18,152",325.0,16.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Dubai,United Arab Emirates,"13,999",470.9,127.7,"13,911",481.6,6.6,"27,910",952.5,134.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Espiritu Santo,Vanuatu,132,0.0,0.0,114,0.0,0.0,246,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Frankfurt,Germany,"4,522",132.1,9.5,"3,692",23.0,42.8,"8,214",155.2,52.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Guangzhou,China,"2,775",225.4,19.5,"3,442",43.8,25.9,"6,217",269.2,45.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Hamilton,New Zealand,"1,120",0.0,0.0,920,0.0,0.0,"2,040",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Hanoi,Vietnam,496,0.0,0.0,778,0.0,0.0,"1,274",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Ho Chi Minh City,Vietnam,"3,435",143.1,0.0,"3,645",25.7,0.0,"7,080",168.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Hong Kong,Hong Kong (SAR),"36,499","2,770.5",7.2,"32,176",836.1,44.5,"68,675","3,606.6",51.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Honolulu,USA,"9,926",61.0,7.8,"9,660",79.6,1.3,"19,586",140.6,9.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Jakarta,Indonesia,"6,114",117.6,0.0,"5,065",110.3,3.5,"11,179",227.9,3.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Johannesburg,South Africa,"6,638",106.1,4.5,"5,929",60.8,9.3,"12,567",166.9,13.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Kuala Lumpur,Malaysia,"10,614","1,099.7",6.8,"10,760",332.1,0.0,"21,374","1,431.8",6.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,London,UK,"23,872",619.9,119.7,"21,737",213.9,63.4,"45,609",833.9,183.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Los Angeles,USA,"33,527","1,786.0",116.5,"35,531",520.6,68.8,"69,058","2,306.6",185.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Louisville,USA,..,"1,190.4",0.0,..,..,..,..,"1,190.4",0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Manila,Philippines,"4,890",126.2,14.1,"4,908",123.6,1.4,"9,798",249.8,15.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Nadi,Fiji,"15,785",238.4,2.1,"15,935",144.4,7.3,"31,720",382.8,9.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,New York,USA,"4,359",381.1,30.7,"4,667",63.4,3.2,"9,026",444.5,33.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Noumea,New Caledonia,"4,327",1.7,0.7,"4,389",61.5,4.6,"8,716",63.1,5.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Osaka,Japan,"2,001",84.6,0.0,"1,922",20.6,3.0,"3,923",105.1,3.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Paris,France,78,0.7,0.0,70,3.8,0.0,148,4.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Phuket,Thailand,"3,186",89.0,0.0,"3,294",0.5,0.0,"6,480",89.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Port Moresby,Papua New Guinea,868,2.3,0.5,869,17.0,0.0,"1,737",19.3,0.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Port Vila,Vanuatu,"3,336",10.7,0.0,"3,201",27.4,0.0,"6,537",38.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Queenstown,New Zealand,"3,796",0.0,0.0,"3,673",0.0,0.0,"7,469",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Rarotonga,Cook Islands,..,..,..,25,0.3,0.0,25,0.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,San Francisco,USA,"13,687",83.9,42.5,"14,524",216.1,4.7,"28,211",300.0,47.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Santiago,Chile,"2,778",138.2,3.2,"3,145",96.3,3.0,"5,923",234.5,6.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Seoul,Korea,"11,563",915.4,106.8,"12,600",394.3,2.6,"24,163","1,309.7",109.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Shanghai,China,"9,779",830.7,49.9,"10,153",189.1,3.5,"19,932","1,019.7",53.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Singapore,Singapore,"45,329","2,618.4",159.0,"45,451","1,027.4",19.5,"90,780","3,645.8",178.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,St Denis de la Reunion,Reunion,592,1.5,0.0,836,6.6,0.0,"1,428",8.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Taipei,Taiwan,"4,156",119.1,14.9,"4,485",19.7,0.1,"8,641",138.7,15.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Tokyo,Japan,"12,374",220.3,143.8,"13,493",301.9,43.2,"25,867",522.2,186.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Toledo,USA,..,197.1,0.0,..,..,..,..,197.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Tongatapu,Tonga,934,2.0,0.0,939,0.6,0.0,"1,873",2.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Toronto,Canada,"1,232",4.4,0.0,981,0.0,0.0,"2,213",4.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Vancouver,Canada,"5,661",224.7,0.2,"4,287",190.2,0.1,"9,948",414.9,0.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Sep-09,Sydney,Wellington,New Zealand,"9,980",18.5,0.0,"9,979",34.1,0.3,"19,959",52.6,0.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Adelaide,Auckland,New Zealand,"2,745",21.6,0.0,"2,757",21.2,0.0,"5,502",42.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Adelaide,Denpasar,Indonesia,"1,709",0.0,0.0,"1,706",0.0,0.0,"3,415",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Adelaide,Hong Kong,Hong Kong (SAR),"4,713",85.7,0.0,"2,480",137.1,0.0,"7,193",222.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Adelaide,Kuala Lumpur,Malaysia,"4,783",170.9,0.0,"3,446",151.7,0.0,"8,229",322.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Adelaide,Nadi,Fiji,"1,083",0.0,0.0,858,0.0,0.0,"1,941",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Adelaide,Singapore,Singapore,"11,511",469.2,1.3,"9,249",484.6,6.8,"20,760",953.8,8.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Abu Dhabi,United Arab Emirates,"3,124",35.9,0.0,"1,632",38.0,0.0,"4,756",73.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Apia,Western Samoa,417,0.0,0.0,450,0.0,0.0,867,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Auckland,New Zealand,"32,983",489.2,67.3,"34,643",524.7,9.2,"67,626","1,014.0",76.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Bandar Seri Begawan,Brunei,"4,205",49.5,0.0,"3,058",103.5,0.0,"7,263",153.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Bangkok,Thailand,"4,960",189.3,0.0,"5,361",180.2,0.0,"10,321",369.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Bombay,India,569,22.0,0.0,382,1.9,0.7,951,23.9,0.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Christchurch,New Zealand,"14,528",45.3,0.0,"14,947",46.4,0.0,"29,475",91.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Denpasar,Indonesia,"4,761",0.0,0.0,"5,906",0.0,0.0,"10,667",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Dubai,United Arab Emirates,"13,112",176.8,0.0,"7,827",355.2,0.0,"20,939",532.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Dunedin,New Zealand,"1,896",0.0,0.0,"2,076",0.0,0.0,"3,972",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Espiritu Santo,Vanuatu,179,0.0,0.0,247,3.6,0.0,426,3.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Hamilton,New Zealand,"1,571",0.0,0.0,"1,983",0.0,0.0,"3,554",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Hong Kong,Hong Kong (SAR),"10,104",451.6,44.2,"7,940",317.7,10.4,"18,044",769.3,54.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Honiara,Solomon Islands,"2,030",3.5,0.0,"1,975",71.8,0.0,"4,005",75.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Kuala Lumpur,Malaysia,"2,226",105.5,0.2,"2,664",59.2,0.0,"4,890",164.7,0.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Los Angeles,USA,"16,686",222.1,0.0,"12,622",79.2,30.1,"29,308",301.2,30.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Manila,Philippines,592,0.2,0.0,659,17.7,0.3,"1,251",17.9,0.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Nadi,Fiji,"9,616",9.3,0.0,"8,577",19.5,1.2,"18,193",28.8,1.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Nauru,Nauru,151,0.1,0.0,176,4.9,0.0,327,5.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Noumea,New Caledonia,"1,740",0.7,0.1,"1,576",60.1,0.3,"3,316",60.8,0.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Port Moresby,Papua New Guinea,"6,469",47.5,0.7,"5,944",244.3,14.6,"12,413",291.8,15.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Port Vila,Vanuatu,"2,735",4.6,0.0,"2,798",29.3,0.0,"5,533",33.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Queenstown,New Zealand,129,0.0,0.0,69,0.0,0.0,198,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Seoul,Korea,"3,750",40.2,13.9,"2,932",76.4,0.0,"6,682",116.6,13.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Singapore,Singapore,"32,413","1,122.1",14.1,"27,664","1,083.2",41.8,"60,077","2,205.3",55.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Taipei,Taiwan,"5,967",241.5,22.2,"4,619",75.0,1.1,"10,586",316.4,23.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Tokyo,Japan,"6,950",120.3,16.1,"4,992",196.3,1.3,"11,942",316.6,17.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Brisbane,Wellington,New Zealand,"7,815",2.4,0.0,"8,370",4.3,0.0,"16,185",6.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Cairns,Auckland,New Zealand,"1,639",10.3,0.0,"2,144",2.5,0.0,"3,783",12.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Cairns,Guam,Guam,"1,571",0.2,0.0,"1,555",1.2,0.0,"3,126",1.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Cairns,Hong Kong,Hong Kong (SAR),"3,038",34.8,0.0,"2,627",198.8,0.0,"5,665",233.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Cairns,Osaka,Japan,..,..,..,247,0.0,0.0,247,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Cairns,Port Moresby,Papua New Guinea,"3,184",9.4,0.0,"2,918",16.3,0.3,"6,102",25.7,0.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Cairns,Singapore,Singapore,"2,529",6.0,0.0,"2,183",3.9,8.2,"4,712",9.9,8.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Cairns,Tokyo,Japan,"6,598",160.6,0.2,"5,520",76.7,11.0,"12,118",237.2,11.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Darwin,Denpasar,Indonesia,"4,189",4.1,0.0,"2,593",0.0,0.0,"6,782",4.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Darwin,Ho Chi Minh City,Vietnam,617,9.8,0.0,629,0.2,0.0,"1,246",10.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Darwin,Singapore,Singapore,"5,079",21.4,0.0,"4,325",3.6,2.3,"9,404",25.0,2.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Gold Coast,Auckland,New Zealand,"10,374",1.8,0.0,"11,343",12.8,0.0,"21,717",14.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Gold Coast,Christchurch,New Zealand,"2,419",0.0,0.0,"2,348",5.6,0.0,"4,767",5.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Gold Coast,Kuala Lumpur,Malaysia,"6,585",85.2,0.0,"6,476",2.1,0.0,"13,061",87.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Gold Coast,Osaka,Japan,"4,425",76.4,4.2,"4,188",55.0,0.0,"8,613",131.3,4.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Gold Coast,Tokyo,Japan,"6,353",172.2,2.6,"6,504",29.1,0.1,"12,857",201.3,2.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Gold Coast,Wellington,New Zealand,243,0.5,0.0,392,0.0,0.0,635,0.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Abu Dhabi,United Arab Emirates,"7,770",373.9,5.6,"3,909",493.2,3.2,"11,679",867.1,8.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Anchorage,USA,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Auckland,New Zealand,"33,086","1,113.8",102.9,"33,284",818.9,19.2,"66,370","1,932.7",122.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Bangkok,Thailand,"18,825",846.8,49.0,"14,703",706.1,1.4,"33,528","1,552.9",50.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Beijing,China,"2,125",19.7,0.0,"1,487",36.9,0.0,"3,612",56.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Chicago,USA,226,108.5,0.0,187,0.0,0.0,413,108.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Christchurch,New Zealand,"13,166",76.1,0.0,"12,954",40.1,0.0,"26,120",116.2,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Denpasar,Indonesia,"7,986",243.5,0.0,"6,954",48.6,0.1,"14,940",292.1,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Dubai,United Arab Emirates,"18,904",525.9,38.2,"9,269",899.0,0.0,"28,173","1,424.9",38.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Guangzhou,China,"1,951",72.1,7.9,"1,413",1.7,0.0,"3,364",73.8,7.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Hanoi,Vietnam,451,0.0,0.0,382,0.4,0.0,833,0.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Ho Chi Minh City,Vietnam,"4,114",106.3,0.0,"2,585",16.2,0.0,"6,699",122.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Hong Kong,Hong Kong (SAR),"23,339","1,559.6",185.9,"20,432","1,568.2",11.4,"43,771","3,127.9",197.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Honolulu,USA,..,0.0,0.0,129,0.0,0.0,129,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Jakarta,Indonesia,"2,422",90.0,0.0,"2,098",64.1,0.0,"4,520",154.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Kuala Lumpur,Malaysia,"25,238",966.3,7.4,"21,603",477.4,0.0,"46,841","1,443.7",7.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,London,UK,"6,888",149.2,15.7,"5,589",42.7,51.0,"12,477",191.9,66.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Los Angeles,USA,"15,889",83.6,115.2,"13,542",366.6,46.0,"29,431",450.1,161.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Luxembourg,Luxembourg,..,172.7,0.0,..,0.0,0.0,..,172.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Manila,Philippines,"2,372",46.2,0.0,"1,728",24.3,0.0,"4,100",70.5,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Mauritius,Mauritius,572,27.0,0.0,343,22.9,0.0,915,49.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Nadi,Fiji,"5,045",63.6,0.0,"4,915",76.5,0.0,"9,960",140.1,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,New York,USA,..,158.4,0.0,..,..,..,..,158.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Port Vila,Vanuatu,428,0.0,0.0,699,2.2,0.0,"1,127",2.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Queenstown,New Zealand,140,0.0,0.0,56,0.0,0.0,196,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Rarotonga,Cook Islands,87,0.0,0.0,57,0.0,0.0,144,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Seoul,Korea,"2,972",58.0,16.2,"2,081",97.8,0.0,"5,053",155.8,16.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Shanghai,China,"4,841",222.9,0.0,"3,716",77.1,0.0,"8,557",299.9,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Singapore,Singapore,"44,731","2,161.2",41.1,"37,178","2,126.5",44.8,"81,909","4,287.7",85.9,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Melbourne,Wellington,New Zealand,"6,312",15.5,0.0,"5,796",13.2,0.0,"12,108",28.7,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Norfolk Island,Auckland,New Zealand,681,7.9,0.3,780,0.5,0.1,"1,461",8.5,0.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Auckland,New Zealand,"4,769",184.1,29.5,"4,752",152.8,0.0,"9,521",336.9,29.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Bandar Seri Begawan,Brunei,"2,619",15.4,0.1,"1,693",19.3,0.0,"4,312",34.7,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Bangkok,Thailand,"6,233",196.2,2.4,"3,532",156.5,0.0,"9,765",352.7,2.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Denpasar,Indonesia,"29,521",12.1,0.0,"27,494",1.6,0.1,"57,015",13.7,0.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Dubai,United Arab Emirates,"17,221",377.5,12.1,"9,364",450.2,0.5,"26,585",827.7,12.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Hong Kong,Hong Kong (SAR),"10,631",434.0,1.7,"7,225",161.4,1.6,"17,856",595.4,3.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Jakarta,Indonesia,"1,159",0.0,0.0,"1,266",0.0,0.0,"2,425",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Johannesburg,South Africa,"5,163",36.5,1.5,"4,220",198.8,2.1,"9,383",235.4,3.6,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Kuala Lumpur,Malaysia,"19,671",343.4,2.1,"16,838",159.3,0.0,"36,509",502.6,2.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Mauritius,Mauritius,549,3.9,0.0,426,20.9,0.0,975,24.8,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Phuket,Thailand,..,..,..,"2,093",0.0,0.0,"2,093",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Singapore,Singapore,"44,902","1,096.8",35.5,"34,554","1,127.8",38.9,"79,456","2,224.6",74.4,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Perth,Tokyo,Japan,"1,274",26.5,0.0,"1,028",44.7,1.8,"2,302",71.2,1.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Abu Dhabi,United Arab Emirates,"12,799",519.0,60.0,"8,271",358.5,17.1,"21,070",877.5,77.1,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Anchorage,USA,..,..,..,..,0.0,0.0,..,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Apia,Western Samoa,"1,733",0.8,0.0,"1,501",0.9,0.0,"3,234",1.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Auckland,New Zealand,"59,519","2,000.0",102.0,"63,988","3,248.3",169.3,"123,507","5,248.3",271.3,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Bangkok,Thailand,"32,335","1,372.8",78.9,"23,291",410.1,19.3,"55,626","1,782.9",98.2,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Beijing,China,"5,260",46.1,35.4,"4,465",81.8,6.1,"9,725",127.9,41.5,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Buenos Aires,Argentina,"5,422",38.0,1.0,"4,814",49.1,0.8,"10,236",87.1,1.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Chicago,USA,571,610.7,0.0,490,11.9,0.0,"1,061",622.6,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Christchurch,New Zealand,"25,305",540.2,4.1,"24,838",389.2,6.6,"50,143",929.4,10.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Dallas,USA,..,88.4,0.0,..,..,..,..,88.4,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Denpasar,Indonesia,"10,364",417.3,14.5,"9,400",27.8,0.2,"19,764",445.0,14.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Dubai,United Arab Emirates,"17,793",502.0,194.0,"11,643",314.8,0.0,"29,436",816.8,194.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Espiritu Santo,Vanuatu,126,0.0,0.0,93,0.0,0.0,219,0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Frankfurt,Germany,"5,502",126.9,9.5,"3,201",18.6,46.2,"8,703",145.5,55.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Guangzhou,China,"3,520",222.0,16.5,"3,911",25.7,25.2,"7,431",247.7,41.7,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Hamilton,New Zealand,"1,445",0.0,0.0,"1,259",0.0,0.0,"2,704",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Hanoi,Vietnam,562,0.0,0.0,869,0.0,0.0,"1,431",0.0,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Ho Chi Minh City,Vietnam,"4,915",151.0,0.0,"3,940",27.2,0.0,"8,855",178.3,0.0,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
Oct-09,Sydney,Hong Kong,Hong Kong (SAR),"43,881","2,804.1",9.3,"36,109",760.9,45.5,"79,990","3,565.0",54.8,#REF!,,,,,,,,,,,,,,,,,,,,,,,,
