INTERNATIONAL SCHEDULED AIR TRANSPORT - Airline supplied data,,,,,,,,,,,,,,,,,,,,,,
"Country is determined by where ""same flight number"" services Originate or Terminate",,,,,,,,,,,,,,,,,,,,,,
"The true seat utilisation factors for airlines other than Australian Airlines, Qantas Airways, Emirates (for November 2011 onwards), China Airlines (for January 2014 onwards), Philippine Airlines (for December 2015 onwards), AirAsia X (for March 2016 onwards) and Singapore Airlines (for September 2016 onwards), that operate via Australia will most likely be higher than what is calculated using this data. See ""ReadMe"" tab for more information.",,,,,,,,,,,,,,,,,,,,,,
More detailed information on flights and seats by route and city pairs can be found at:,,,,,http://www.bitre.gov.au/publications/ongoing/international_airlines-operated_flights_seats.aspx,,,,,,,,,,,,,,,,,
MONTH,AIRLINE,COUNTRY,FLTS IN,PAX IN,SEATS IN,FLTS OUT,PAX OUT,SEATS OUT,FIN_Y,CAL_Y,,,,,,,,,,,,
May-11,Hawaiian Airlines,USA,31,"6,810","7,872",31,"6,849","7,872",2011,2011,,,,,,,,,,,,
May-11,Indonesia AirAsia,Indonesia,128,"14,318","23,040",128,"12,932","23,040",2011,2011,,,,,,,,,,,,
May-11,Japan Airlines,Japan,31,"3,504","7,595",31,"4,103","7,595",2011,2011,,,,,,,,,,,,
May-11,Jetstar,Fiji,17,"2,311","3,006",17,"2,399","3,006",2011,2011,,,,,,,,,,,,
May-11,Jetstar,Indonesia,87,"14,213","20,312",83,"16,007","19,598",2011,2011,,,,,,,,,,,,
May-11,Jetstar,Japan,73,"11,373","22,212",73,"14,123","22,212",2011,2011,,,,,,,,,,,,
May-11,Jetstar,New Zealand,215,"26,333","38,028",217,"26,194","38,385",2011,2011,,,,,,,,,,,,
May-11,Jetstar,Philippines,13,"1,894","2,347",13,"1,766","2,310",2011,2011,,,,,,,,,,,,
May-11,Jetstar,Singapore,83,"13,145","19,441",87,"15,935","20,165",2011,2011,,,,,,,,,,,,
May-11,Jetstar,Thailand,27,"6,347","8,162",27,"6,875","8,162",2011,2011,,,,,,,,,,,,
May-11,Jetstar,USA,16,"4,002","4,807",17,"4,190","5,114",2011,2011,,,,,,,,,,,,
May-11,Jetstar,Vietnam,18,"1,866","2,913",18,"1,656","2,913",2011,2011,,,,,,,,,,,,
May-11,Jetstar Asia,Singapore,31,"4,149","5,580",31,"4,382","5,580",2011,2011,,,,,,,,,,,,
May-11,Korean Air,Korea,66,"8,971","14,613",66,"10,758","14,613",2011,2011,,,,,,,,,,,,
May-11,LATAM Airlines,Chile,26,"4,545","6,656",27,"4,524","6,912",2011,2011,,,,,,,,,,,,
May-11,Malaysia Airlines,Malaysia,233,"45,330","63,589",237,"49,357","63,803",2011,2011,,,,,,,,,,,,
May-11,Nauru Airlines,Nauru,5,108,624,5,172,624,2011,2011,,,,,,,,,,,,
May-11,Pacific Air Express,Papua New Guinea,8,..,-,8,..,-,2011,2011,,,,,,,,,,,,
May-11,Pacific Air Express,Solomon Islands,5,..,-,5,..,-,2011,2011,,,,,,,,,,,,
May-11,Virgin Australia,Fiji,96,"13,299","17,280",96,"13,317","17,280",2011,2011,,,,,,,,,,,,
May-11,Virgin Australia,Indonesia,155,"19,201","27,900",155,"19,753","27,900",2011,2011,,,,,,,,,,,,
May-11,Virgin Australia,New Zealand,281,"31,425","50,580",281,"29,531","50,580",2011,2011,,,,,,,,,,,,
May-11,Virgin Australia,Papua New Guinea,18,"1,683","3,240",18,"1,661","3,240",2011,2011,,,,,,,,,,,,
May-11,Virgin Australia,Solomon Islands,9,581,"1,620",9,695,"1,620",2011,2011,,,,,,,,,,,,
May-11,Virgin Australia,Thailand,22,"2,001","3,960",23,"1,951","4,140",2011,2011,,,,,,,,,,,,
May-11,Virgin Australia,Tonga,9,946,"1,620",9,"1,176","1,620",2011,2011,,,,,,,,,,,,
May-11,Virgin Australia,Vanuatu,15,"1,911","2,700",15,"1,774","2,700",2011,2011,,,,,,,,,,,,
May-11,Philippine Airlines,Philippines,30,"5,827","8,338",30,"4,594","8,338",2011,2011,,,,,,,,,,,,
May-11,Virgin Samoa,Western Samoa,17,"1,594","3,060",17,"1,418","3,060",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,Argentina,13,"2,616","3,882",13,"2,615","3,989",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,China,30,"4,709","8,298",29,"5,303","8,471",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,Germany,30,"8,630","10,966",31,"9,987","11,322",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,Hong Kong (SAR),81,"15,527","23,523",82,"18,028","23,938",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,India,13,"3,728","4,485",13,"3,656","4,576",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,Indonesia,17,"2,551","4,966",17,"2,896","4,984",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,Japan,34,"4,716","10,562",34,"6,588","10,491",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,New Caledonia,18,"2,597","3,316",18,"2,060","3,314",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,New Zealand,431,"46,270","66,266",432,"43,182","66,844",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,Papua New Guinea,53,"1,783","3,922",53,"1,782","3,922",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,Philippines,18,"4,118","5,337",18,"4,097","5,345",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,Singapore,87,"18,201","26,231",88,"19,441","27,027",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,South Africa,31,"7,530","10,923",31,"7,295","10,925",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,Thailand,1,10,353,3,302,353,2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,UK,113,"34,523","44,991",112,"41,035","44,894",2011,2011,,,,,,,,,,,,
May-11,Qantas Airways,USA,197,"46,700","55,285",195,"48,722","55,843",2011,2011,,,,,,,,,,,,
May-11,Qatar Airways,Qatar,31,"3,731","8,029",31,"6,416","8,029",2011,2011,,,,,,,,,,,,
May-11,Royal Brunei Airlines,Brunei,62,"7,475","15,132",62,"7,209","15,132",2011,2011,,,,,,,,,,,,
May-11,Singapore Airlines,New Zealand,8,..,-,9,..,-,2011,2011,,,,,,,,,,,,
May-11,Singapore Airlines,Singapore,419,"90,181","134,137",418,"92,949","134,137",2011,2011,,,,,,,,,,,,
May-11,Solomon Airlines,Solomon Islands,18,"1,355","2,808",18,"1,418","2,808",2011,2011,,,,,,,,,,,,
May-11,South African Airways,South Africa,24,"4,330","6,052",24,"4,417","6,119",2011,2011,,,,,,,,,,,,
May-11,Strategic Airlines,Indonesia,23,"2,393","4,464",22,"2,087","4,312",2011,2011,,,,,,,,,,,,
May-11,Strategic Airlines,Thailand,18,"3,874","4,914",18,"3,538","4,914",2011,2011,,,,,,,,,,,,
May-11,Tasman Cargo Airlines,New Zealand,20,..,-,20,..,-,2011,2011,,,,,,,,,,,,
May-11,Thai Airways International,Thailand,192,"29,750","57,734",192,"35,293","57,662",2011,2011,,,,,,,,,,,,
May-11,Tiger Airways,Singapore,31,"4,729","5,580",31,"3,808","5,580",2011,2011,,,,,,,,,,,,
May-11,United Airlines,USA,62,"16,191","23,188",60,"18,644","22,440",2011,2011,,,,,,,,,,,,
May-11,United Parcel Service,China,-,..,-,17,..,..,2011,2011,,,,,,,,,,,,
May-11,United Parcel Service,Singapore,-,..,-,4,..,..,2011,2011,,,,,,,,,,,,
May-11,United Parcel Service,Taiwan,-,..,-,5,..,..,2011,2011,,,,,,,,,,,,
May-11,United Parcel Service,USA,34,..,..,-,..,-,2011,2011,,,,,,,,,,,,
May-11,V Australia,United Arab Emirates,13,"1,380","4,693",13,"3,063","4,693",2011,2011,,,,,,,,,,,,
May-11,V Australia,USA,62,"18,773","22,382",62,"20,864","22,382",2011,2011,,,,,,,,,,,,
May-11,Vietnam Airlines,Vietnam,46,"8,469","12,572",45,"6,569","12,306",2011,2011,,,,,,,,,,,,
May-11,Virgin Atlantic Airways,UK,31,"4,352","9,548",31,"5,323","9,548",2011,2011,,,,,,,,,,,,
Jun-11,Aerolineas Argentinas,Argentina,5,536,"1,235",5,678,"1,235",2011,2011,,,,,,,,,,,,
Jun-11,Air Austral,France,8,493,"3,536",8,651,"3,536",2011,2011,,,,,,,,,,,,
Jun-11,Air Caledonie,New Caledonia,30,"2,435","4,152",32,"3,816","4,665",2011,2011,,,,,,,,,,,,
Jun-11,Air Canada,Canada,29,"6,853","7,830",29,"7,138","7,830",2011,2011,,,,,,,,,,,,
Jun-11,Air China,China,55,"9,636","13,200",55,"11,548","13,200",2011,2011,,,,,,,,,,,,
Jun-11,Air Mauritius,Mauritius,8,"1,252","2,319",9,"1,739","2,619",2011,2011,,,,,,,,,,,,
Jun-11,Air New Zealand,New Zealand,535,"87,125","103,945",532,"87,074","103,825",2011,2011,,,,,,,,,,,,
Jun-11,Air Niugini,Papua New Guinea,98,"6,509","14,888",97,"7,139","14,280",2011,2011,,,,,,,,,,,,
Jun-11,Fiji Airways,Fiji,73,"15,913","21,153",73,"18,424","21,153",2011,2011,,,,,,,,,,,,
Jun-11,Air Vanuatu,Vanuatu,38,"3,602","6,460",38,"4,389","6,460",2011,2011,,,,,,,,,,,,
Jun-11,AirAsia X,Malaysia,90,"21,309","33,930",90,"26,761","33,930",2011,2011,,,,,,,,,,,,
Jun-11,Airlines PNG,Papua New Guinea,8,187,296,8,192,296,2011,2011,,,,,,,,,,,,
Jun-11,Asiana Airlines,Korea,30,"5,455","9,090",30,"5,956","9,090",2011,2011,,,,,,,,,,,,
Jun-11,British Airways,UK,60,"12,052","16,680",60,"14,260","16,680",2011,2011,,,,,,,,,,,,
Jun-11,Cathay Pacific Airways,Hong Kong (SAR),289,"46,750","73,819",289,"61,160","73,819",2011,2011,,,,,,,,,,,,
Jun-11,China Airlines,New Zealand,8,"1,376","2,456",8,"1,743","2,456",2011,2011,,,,,,,,,,,,
Jun-11,China Airlines,Taiwan,28,"6,221","8,470",28,"7,268","8,470",2011,2011,,,,,,,,,,,,
Jun-11,China Eastern Airlines,China,46,"8,146","11,785",46,"9,822","11,785",2011,2011,,,,,,,,,,,,
Jun-11,China Southern Airlines,China,103,"17,397","29,486",103,"22,485","29,486",2011,2011,,,,,,,,,,,,
Jun-11,Continental Micronesia,Guam,9,648,"1,138",8,600,"1,015",2011,2011,,,,,,,,,,,,
Jun-11,Delta Air Lines,USA,30,"6,181","8,070",30,"7,089","8,070",2011,2011,,,,,,,,,,,,
Jun-11,Emirates,New Zealand,120,"23,395","46,440",120,"19,934","46,440",2011,2011,,,,,,,,,,,,
Jun-11,Emirates,United Arab Emirates,270,"61,132","97,132",270,"78,568","97,132",2011,2011,,,,,,,,,,,,
Jun-11,Etihad Airways,United Arab Emirates,90,"18,182","24,694",90,"22,440","24,694",2011,2011,,,,,,,,,,,,
Jun-11,Eva Air,Taiwan,7,"1,556","1,764",7,"1,574","1,764",2011,2011,,,,,,,,,,,,
Jun-11,Federal Express Corporation,China,-,..,-,26,..,..,2011,2011,,,,,,,,,,,,
Jun-11,Federal Express Corporation,USA,26,..,..,-,..,-,2011,2011,,,,,,,,,,,,
Jun-11,Garuda Indonesia,Indonesia,174,"24,560","36,198",174,"27,638","36,198",2011,2011,,,,,,,,,,,,
Jun-11,Hainan Airlines,China,8,"1,069","1,851",8,"1,355","1,851",2011,2011,,,,,,,,,,,,
Jun-11,Hawaiian Airlines,USA,30,"6,358","7,613",30,"7,071","7,613",2011,2011,,,,,,,,,,,,
Jun-11,Indonesia AirAsia,Indonesia,121,"13,502","21,780",120,"14,662","21,600",2011,2011,,,,,,,,,,,,
Jun-11,Japan Airlines,Japan,30,"3,706","7,350",30,"3,823","7,350",2011,2011,,,,,,,,,,,,
Jun-11,Jetstar,Fiji,16,"2,135","2,829",16,"2,397","2,829",2011,2011,,,,,,,,,,,,
Jun-11,Jetstar,Indonesia,85,"14,899","19,662",85,"17,835","19,662",2011,2011,,,,,,,,,,,,
Jun-11,Jetstar,Japan,59,"12,191","18,045",59,"13,094","18,045",2011,2011,,,,,,,,,,,,
Jun-11,Jetstar,New Zealand,135,"16,121","23,889",133,"17,062","23,541",2011,2011,,,,,,,,,,,,
Jun-11,Jetstar,Philippines,13,"1,569","2,310",13,"1,681","2,310",2011,2011,,,,,,,,,,,,
Jun-11,Jetstar,Singapore,86,"15,540","20,093",85,"17,834","19,909",2011,2011,,,,,,,,,,,,
Jun-11,Jetstar,Thailand,26,"5,821","7,906",27,"7,229","8,209",2011,2011,,,,,,,,,,,,
Jun-11,Jetstar,USA,18,"4,420","5,475",19,"5,286","5,778",2011,2011,,,,,,,,,,,,
Jun-11,Jetstar,Vietnam,17,"1,477","3,018",17,"1,904","3,018",2011,2011,,,,,,,,,,,,
Jun-11,Jetstar Asia,Singapore,29,"4,004","5,220",29,"4,569","5,220",2011,2011,,,,,,,,,,,,
Jun-11,Korean Air,Korea,64,"8,352","13,840",64,"11,103","13,840",2011,2011,,,,,,,,,,,,
Jun-11,LATAM Airlines,Chile,15,"2,158","3,875",11,"2,161","2,835",2011,2011,,,,,,,,,,,,
Jun-11,Malaysia Airlines,Malaysia,230,"42,388","63,345",228,"52,154","62,632",2011,2011,,,,,,,,,,,,
Jun-11,Nauru Airlines,Nauru,4,193,501,4,191,501,2011,2011,,,,,,,,,,,,
Jun-11,Pacific Air Express,Papua New Guinea,9,..,-,9,..,-,2011,2011,,,,,,,,,,,,
Jun-11,Pacific Air Express,Solomon Islands,5,..,-,5,..,-,2011,2011,,,,,,,,,,,,
Jun-11,Virgin Australia,Fiji,93,"12,750","16,740",92,"14,568","16,560",2011,2011,,,,,,,,,,,,
Jun-11,Virgin Australia,Indonesia,153,"21,287","27,540",153,"23,608","27,540",2011,2011,,,,,,,,,,,,
Jun-11,Virgin Australia,New Zealand,199,"22,392","35,820",200,"24,886","36,000",2011,2011,,,,,,,,,,,,
Jun-11,Virgin Australia,Papua New Guinea,17,"1,525","3,060",17,"1,699","3,060",2011,2011,,,,,,,,,,,,
Jun-11,Virgin Australia,Solomon Islands,8,654,"1,440",8,800,"1,440",2011,2011,,,,,,,,,,,,
Jun-11,Virgin Australia,Thailand,18,"1,919","3,240",17,"1,981","3,060",2011,2011,,,,,,,,,,,,
Jun-11,Virgin Australia,Tonga,8,850,"1,440",8,"1,055","1,440",2011,2011,,,,,,,,,,,,
Jun-11,Virgin Australia,Vanuatu,13,"1,662","2,340",13,"1,791","2,340",2011,2011,,,,,,,,,,,,
Jun-11,Philippine Airlines,Philippines,29,"4,570","8,036",29,"4,664","8,036",2011,2011,,,,,,,,,,,,
Jun-11,Virgin Samoa,Western Samoa,17,"1,434","3,060",17,"1,703","3,060",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,Argentina,9,"1,849","2,756",9,"2,093","2,762",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,China,28,"4,874","8,241",31,"5,803","8,308",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,Germany,30,"9,424","10,982",30,"9,925","11,015",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,Hong Kong (SAR),80,"15,338","23,876",81,"18,534","24,308",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,India,13,"3,888","4,796",13,"4,308","4,807",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,Indonesia,17,"3,619","5,025",17,"3,408","5,050",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,Japan,29,"4,875","8,941",29,"5,966","9,044",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,New Caledonia,16,"1,484","2,919",16,"2,313","2,917",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,New Zealand,283,"26,146","44,075",283,"29,032","44,384",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,Papua New Guinea,52,"2,014","3,848",52,"1,964","3,848",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,Philippines,17,"3,771","5,040",17,"3,986","5,047",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,Singapore,87,"20,373","26,836",87,"22,474","27,053",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,South Africa,30,"6,257","10,246",30,"7,137","10,266",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,UK,111,"36,943","44,163",112,"41,518","44,665",2011,2011,,,,,,,,,,,,
Jun-11,Qantas Airways,USA,187,"50,276","54,756",182,"51,855","55,443",2011,2011,,,,,,,,,,,,
Jun-11,Qatar Airways,Qatar,30,"4,887","7,770",30,"7,163","7,770",2011,2011,,,,,,,,,,,,
Jun-11,Royal Brunei Airlines,Brunei,60,"6,988","14,483",62,"10,539","14,912",2011,2011,,,,,,,,,,,,
Jun-11,Singapore Airlines,New Zealand,9,..,-,7,..,-,2011,2011,,,,,,,,,,,,
Jun-11,Singapore Airlines,Singapore,406,"87,686","129,965",407,"108,509","129,947",2011,2011,,,,,,,,,,,,
Jun-11,Solomon Airlines,Solomon Islands,18,"1,314","2,808",18,"1,561","2,808",2011,2011,,,,,,,,,,,,
Jun-11,South African Airways,South Africa,24,"3,405","6,268",25,"4,503","6,518",2011,2011,,,,,,,,,,,,
Jun-11,Strategic Airlines,Indonesia,24,"2,536","4,616",23,"2,996","4,343",2011,2011,,,,,,,,,,,,
Jun-11,Strategic Airlines,Thailand,15,"2,644","4,095",15,"3,119","4,095",2011,2011,,,,,,,,,,,,
Jun-11,Tasman Cargo Airlines,New Zealand,21,..,-,21,..,-,2011,2011,,,,,,,,,,,,
Jun-11,Thai Airways International,Thailand,194,"29,899","59,036",193,"49,100","58,737",2011,2011,,,,,,,,,,,,
Jun-11,Tiger Airways,Singapore,30,"3,377","5,400",30,"4,651","5,400",2011,2011,,,,,,,,,,,,
Jun-11,United Airlines,USA,58,"17,089","21,692",57,"18,821","21,318",2011,2011,,,,,,,,,,,,
Jun-11,United Parcel Service,China,-,..,-,16,..,..,2011,2011,,,,,,,,,,,,
Jun-11,United Parcel Service,Singapore,-,..,-,5,..,..,2011,2011,,,,,,,,,,,,
Jun-11,United Parcel Service,Taiwan,-,..,-,4,..,..,2011,2011,,,,,,,,,,,,
Jun-11,United Parcel Service,USA,33,..,..,-,..,-,2011,2011,,,,,,,,,,,,
Jun-11,V Australia,United Arab Emirates,13,"2,456","4,693",13,"3,648","4,693",2011,2011,,,,,,,,,,,,
Jun-11,V Australia,USA,60,"19,747","21,660",60,"20,303","21,660",2011,2011,,,,,,,,,,,,
Jun-11,Vietnam Airlines,Vietnam,54,"7,183","14,756",54,"10,896","14,756",2011,2011,,,,,,,,,,,,
Jun-11,Virgin Atlantic Airways,UK,30,"4,730","9,240",30,"6,680","9,240",2011,2011,,,,,,,,,,,,
Jul-11,Aerolineas Argentinas,Argentina,10,"1,722","2,470",10,"1,608","2,470",2012,2011,,,,,,,,,,,,
Jul-11,Air Austral,France,9,"1,201","3,978",9,"1,021","3,978",2012,2011,,,,,,,,,,,,
Jul-11,Air Caledonie,New Caledonia,34,"3,521","4,646",34,"3,438","4,646",2012,2011,,,,,,,,,,,,
Jul-11,Air Canada,Canada,31,"7,912","8,368",31,"6,788","8,367",2012,2011,,,,,,,,,,,,
Jul-11,Air China,China,56,"10,318","13,440",56,"10,271","13,440",2012,2011,,,,,,,,,,,,
Jul-11,Air Mauritius,Mauritius,9,"2,374","2,590",8,"1,876","2,294",2012,2011,,,,,,,,,,,,
Jul-11,Air New Zealand,Cook Islands,4,455,928,4,647,924,2012,2011,,,,,,,,,,,,
Jul-11,Air New Zealand,New Zealand,647,"105,630","127,290",642,"98,912","126,302",2012,2011,,,,,,,,,,,,
Jul-11,Air Niugini,Papua New Guinea,112,"9,535","16,723",110,"8,812","16,293",2012,2011,,,,,,,,,,,,
Jul-11,Fiji Airways,Fiji,90,"22,791","25,711",90,"20,736","25,711",2012,2011,,,,,,,,,,,,
Jul-11,Air Vanuatu,Vanuatu,45,"6,180","7,650",45,"5,570","7,650",2012,2011,,,,,,,,,,,,
Jul-11,AirAsia X,Malaysia,93,"30,697","35,061",93,"27,593","35,061",2012,2011,,,,,,,,,,,,
Jul-11,Airlines PNG,Papua New Guinea,10,221,370,10,194,370,2012,2011,,,,,,,,,,,,
Jul-11,Asiana Airlines,Korea,31,"7,893","9,393",31,"6,236","9,393",2012,2011,,,,,,,,,,,,
Jul-11,British Airways,UK,62,"16,546","17,236",61,"11,757","17,017",2012,2011,,,,,,,,,,,,
Jul-11,Cathay Pacific Airways,Hong Kong (SAR),303,"72,884","77,589",303,"51,713","77,589",2012,2011,,,,,,,,,,,,
Jul-11,China Airlines,New Zealand,14,"2,478","4,298",14,"3,025","4,298",2012,2011,,,,,,,,,,,,
Jul-11,China Airlines,Taiwan,31,"8,204","9,398",31,"8,171","9,398",2012,2011,,,,,,,,,,,,
Jul-11,China Eastern Airlines,China,62,"14,233","15,903",62,"9,875","15,903",2012,2011,,,,,,,,,,,,
Jul-11,China Southern Airlines,China,106,"23,260","29,949",106,"17,885","29,949",2012,2011,,,,,,,,,,,,
Jul-11,Continental Micronesia,Guam,13,"1,016","1,599",13,854,"1,599",2012,2011,,,,,,,,,,,,
Jul-11,Delta Air Lines,USA,30,"7,245","8,070",30,"6,444","8,070",2012,2011,,,,,,,,,,,,
Jul-11,Emirates,New Zealand,123,"24,721","47,634",123,"20,113","47,634",2012,2011,,,,,,,,,,,,
Jul-11,Emirates,United Arab Emirates,278,"87,584","99,960",278,"62,198","99,960",2012,2011,,,,,,,,,,,,
Jul-11,Etihad Airways,United Arab Emirates,93,"24,664","25,362",93,"20,509","25,362",2012,2011,,,,,,,,,,,,
Jul-11,Eva Air,Taiwan,9,"2,134","2,268",9,"1,684","2,268",2012,2011,,,,,,,,,,,,
Jul-11,Federal Express Corporation,China,-,..,-,26,..,..,2012,2011,,,,,,,,,,,,
Jul-11,Federal Express Corporation,USA,26,..,..,-,..,-,2012,2011,,,,,,,,,,,,
Jul-11,Garuda Indonesia,Indonesia,175,"29,728","36,171",175,"26,372","36,171",2012,2011,,,,,,,,,,,,
Jul-11,Hainan Airlines,China,9,"1,681","2,223",9,"1,196","2,223",2012,2011,,,,,,,,,,,,
Jul-11,Hawaiian Airlines,USA,31,"7,619","7,888",31,"7,104","7,888",2012,2011,,,,,,,,,,,,
Jul-11,Indonesia AirAsia,Indonesia,154,"20,047","27,720",155,"19,331","27,900",2012,2011,,,,,,,,,,,,
Jul-11,Japan Airlines,Japan,31,"6,290","7,595",31,"4,594","7,595",2012,2011,,,,,,,,,,,,
Jul-11,Jetstar,Fiji,18,"2,319","3,201",18,"2,212","3,201",2012,2011,,,,,,,,,,,,
Jul-11,Jetstar,Indonesia,102,"18,069","24,278",103,"18,850","24,455",2012,2011,,,,,,,,,,,,
Jul-11,Jetstar,Japan,64,"16,930","19,427",64,"11,526","19,427",2012,2011,,,,,,,,,,,,
Jul-11,Jetstar,New Zealand,209,"26,548","37,209",213,"27,706","37,923",2012,2011,,,,,,,,,,,,
Jul-11,Jetstar,Philippines,14,"1,709","2,496",14,"1,472","2,496",2012,2011,,,,,,,,,,,,
Jul-11,Jetstar,Singapore,89,"17,351","20,756",88,"16,232","20,579",2012,2011,,,,,,,,,,,,
Jul-11,Jetstar,Thailand,26,"7,199","7,920",26,"6,421","7,920",2012,2011,,,,,,,,,,,,
Jul-11,Jetstar,USA,22,"5,575","6,687",22,"5,299","6,687",2012,2011,,,,,,,,,,,,
Jul-11,Jetstar,Vietnam,17,"1,773","3,036",17,"1,132","3,036",2012,2011,,,,,,,,,,,,
Jul-11,Jetstar Asia,Singapore,31,"4,753","5,580",31,"4,774","5,580",2012,2011,,,,,,,,,,,,
Jul-11,Korean Air,Korea,74,"14,869","18,955",74,"12,509","18,955",2012,2011,,,,,,,,,,,,
Jul-11,LATAM Airlines,Chile,24,"4,337","6,144",22,"3,781","5,632",2012,2011,,,,,,,,,,,,
Jul-11,Malaysia Airlines,Malaysia,241,"58,112","65,528",243,"52,452","65,458",2012,2011,,,,,,,,,,,,
Jul-11,Nauru Airlines,Nauru,4,193,501,5,213,627,2012,2011,,,,,,,,,,,,
Jul-11,Pacific Air Express,Papua New Guinea,6,..,-,6,..,-,2012,2011,,,,,,,,,,,,
Jul-11,Pacific Air Express,Solomon Islands,5,..,-,5,..,-,2012,2011,,,,,,,,,,,,
Jul-11,Virgin Australia,Fiji,103,"16,101","18,540",103,"15,497","18,540",2012,2011,,,,,,,,,,,,
Jul-11,Virgin Australia,Indonesia,159,"24,760","28,620",159,"23,335","28,620",2012,2011,,,,,,,,,,,,
Jul-11,Virgin Australia,New Zealand,301,"36,429","54,180",303,"36,439","54,540",2012,2011,,,,,,,,,,,,
Jul-11,Virgin Australia,Papua New Guinea,16,"2,004","2,880",16,"1,837","2,880",2012,2011,,,,,,,,,,,,
Jul-11,Virgin Australia,Solomon Islands,7,902,"1,260",7,813,"1,260",2012,2011,,,,,,,,,,,,
Jul-11,Virgin Australia,Thailand,17,"2,257","3,060",18,"2,209","3,240",2012,2011,,,,,,,,,,,,
Jul-11,Virgin Australia,Tonga,8,"1,027","1,440",8,"1,064","1,440",2012,2011,,,,,,,,,,,,
Jul-11,Virgin Australia,Vanuatu,13,"1,898","2,340",13,"1,781","2,340",2012,2011,,,,,,,,,,,,
Jul-11,Philippine Airlines,Philippines,32,"7,435","8,790",32,"4,931","8,790",2012,2011,,,,,,,,,,,,
Jul-11,Virgin Samoa,Western Samoa,19,"2,231","3,420",19,"2,183","3,420",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,Argentina,13,"2,864","3,973",13,"2,820","3,990",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,China,31,"8,054","9,162",31,"5,878","9,203",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,Germany,31,"11,047","11,433",31,"9,890","11,444",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,Hong Kong (SAR),83,"22,829","24,501",86,"16,734","25,145",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,India,14,"4,767","4,974",13,"3,659","4,677",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,Indonesia,18,"4,589","5,272",18,"4,334","5,284",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,Japan,31,"9,245","9,944",31,"7,197","9,856",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,New Caledonia,19,"2,582","3,497",19,"2,665","3,495",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,New Zealand,451,"52,327","70,803",450,"50,454","70,995",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,Papua New Guinea,52,"2,052","3,848",52,"1,890","3,848",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,Philippines,17,"4,370","5,043",17,"3,338","5,041",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,Singapore,92,"26,555","28,362",92,"21,462","28,399",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,South Africa,31,"9,822","10,896",31,"8,242","10,893",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,Thailand,..,..,..,1,..,..,2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,UK,123,"47,016","48,831",122,"38,160","48,463",2012,2011,,,,,,,,,,,,
Jul-11,Qantas Airways,USA,208,"55,780","59,872",206,"50,077","59,991",2012,2011,,,,,,,,,,,,
Jul-11,Qatar Airways,Qatar,31,"7,464","8,029",31,"6,045","8,029",2012,2011,,,,,,,,,,,,
Jul-11,Royal Brunei Airlines,Brunei,60,"11,546","14,593",59,"9,661","14,449",2012,2011,,,,,,,,,,,,
Jul-11,Singapore Airlines,New Zealand,12,..,-,12,..,-,2012,2011,,,,,,,,,,,,
